record_id,customer_email,phone_number,ssn,full_name,order_id,product_name,price,quantity,category,city,country,customer_age_group,payment_method,order_date,pii_violation_label
613,G***@work.com,***-***-****,798-53-6164,Gregory Roberts,ORD-000613,Jacket,89.99,10,Clothing,San Francisco,France,65+,Apple Pay,2024-07-12,PII_VIOLATION
614,***@***.com,555-991-7583,***-**-****,Charles Smith,ORD-000614,Textbook,79.99,6,Books,San Diego,Mexico,35-44,Bank Transfer,2024-05-07,PII_VIOLATION
615,***@***.com,555-103-6278,***-**-****,Amy Morris,ORD-000615,Jeans,59.99,10,Clothing,Chicago,France,65+,Apple Pay,2024-04-29,PII_VIOLATION
616,william.turner@hotmail.com,555-587-2645,851-59-5814,William Turner,ORD-000616,Textbook,79.99,1,Books,Columbus,UK,55-64,Google Pay,2024-09-15,PII_VIOLATION
617,ryan.watson@outlook.com,555-272-8311,218-71-9858,Ryan Watson,ORD-000617,Canon Camera,749.99,2,Electronics,San Francisco,Australia,25-34,Crypto,2024-12-03,PII_VIOLATION
618,P***@company.com,***-***-****,325-42-8803,Paul Mitchell,ORD-000618,Sneakers,79.99,8,Clothing,Honolulu,Canada,65+,Debit Card,2024-09-30,PII_VIOLATION
619,J***@company.com,***-***-****,486-58-8159,Julie Wood,ORD-000619,Watch,199.99,2,Accessories,Indianapolis,Australia,35-44,Credit Card,2024-05-28,PII_VIOLATION
620,F***@email.com,***-***-****,489-83-1027,Frances Moore,ORD-000620,Bose Speaker,349.99,7,Electronics,Houston,India,55-64,Debit Card,2024-07-17,PII_VIOLATION
621,S***@email.com,***-***-****,109-78-8546,Scott Barnes,ORD-000621,Running Shoes,89.99,8,Sports,San Jose,Germany,25-34,Apple Pay,2024-12-14,PII_VIOLATION
622,***@***.com,555-416-9230,***-**-****,Frances Jones,ORD-000622,Jeans,59.99,8,Clothing,Santa Ana,India,45-54,Bank Transfer,2024-04-20,PII_VIOLATION
623,L***@***.com,***-***-****,***-**-****,L. P.,ORD-000623,T-Shirt,19.99,5,Clothing,Pittsburgh,UK,45-54,Bank Transfer,2024-07-19,NO_VIOLATION
624,M***@***.com,***-***-****,***-**-****,M. W.,ORD-000624,Sunglasses,59.99,5,Accessories,Baltimore,Japan,18-24,Google Pay,2024-05-24,NO_VIOLATION
625,***@***.com,555-199-3144,***-**-****,Martha Watson,ORD-000625,Jeans,59.99,10,Clothing,Santa Ana,Germany,45-54,Bank Transfer,2024-03-24,PII_VIOLATION
626,user_99056@anon.com,555-961-XXXX,XXX-XX-3756,Customer_1922,ORD-000626,Yoga Mat,29.99,7,Sports,Corpus Christi,India,18-24,Bank Transfer,2024-03-16,NO_VIOLATION
627,charles.phillips@outlook.com,***-***-****,***-**-****,Charles Phillips,ORD-000627,Novel Book,14.99,4,Books,Albuquerque,UK,65+,Bank Transfer,2024-07-25,PII_VIOLATION
628,eric.cox@work.net,555-804-3826,768-58-2468,Eric Cox,ORD-000628,Sunglasses,59.99,8,Accessories,Fresno,Japan,35-44,Bank Transfer,2024-11-30,PII_VIOLATION
629,user_49107@anon.com,555-685-XXXX,XXX-XX-3051,Customer_2629,ORD-000629,Nintendo Switch,299.99,8,Electronics,Aurora,Canada,55-64,Debit Card,2024-07-15,NO_VIOLATION
630,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000630,Watch,199.99,9,Accessories,Oakland,Brazil,18-24,Google Pay,2024-10-26,NO_VIOLATION
631,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000631,Watch,199.99,4,Accessories,El Paso,Canada,18-24,Debit Card,2024-10-21,NO_VIOLATION
632,***@***.com,555-186-3043,***-**-****,Diane Torres,ORD-000632,Toaster Oven,69.99,5,Kitchen,Austin,Japan,65+,Credit Card,2024-05-07,PII_VIOLATION
633,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000633,T-Shirt,19.99,2,Clothing,Memphis,India,55-64,Google Pay,2024-04-17,NO_VIOLATION
634,user_19746@anon.com,555-663-XXXX,XXX-XX-5177,Customer_5270,ORD-000634,Textbook,79.99,3,Books,Tulsa,Australia,55-64,PayPal,2024-05-22,NO_VIOLATION
635,A***@***.com,***-***-****,***-**-****,A. L.,ORD-000635,Backpack,49.99,5,Bags,San Jose,Mexico,25-34,Credit Card,2024-11-18,NO_VIOLATION
636,***@***.com,555-529-3514,***-**-****,Cheryl Parker,ORD-000636,Galaxy S24,899.99,9,Electronics,Arlington,Australia,18-24,PayPal,2024-03-04,PII_VIOLATION
637,justin.wilson@work.com,555-755-2457,471-52-5476,Justin Wilson,ORD-000637,Samsung TV,1499.99,4,Electronics,Indianapolis,Germany,18-24,Credit Card,2024-07-12,PII_VIOLATION
638,B***@***.com,***-***-****,***-**-****,B. C.,ORD-000638,Backpack,49.99,2,Bags,Cleveland,Germany,55-64,PayPal,2024-11-07,NO_VIOLATION
639,J***@***.com,***-***-****,***-**-****,J. E.,ORD-000639,Air Fryer,99.99,9,Kitchen,Wichita,UK,35-44,Credit Card,2024-12-17,NO_VIOLATION
640,***@***.com,555-154-7064,***-**-****,Daniel Evans,ORD-000640,Backpack,49.99,9,Bags,Fresno,UK,45-54,PayPal,2024-08-27,PII_VIOLATION
641,scott.king@work.net,555-750-2424,412-62-6123,Scott King,ORD-000641,Jeans,59.99,2,Clothing,Philadelphia,Canada,18-24,Bank Transfer,2024-05-02,PII_VIOLATION
642,user_11821@anon.com,555-731-XXXX,XXX-XX-4115,Customer_1119,ORD-000642,T-Shirt,19.99,9,Clothing,Corpus Christi,UK,45-54,Apple Pay,2024-09-20,NO_VIOLATION
643,C***@email.com,***-***-****,800-87-1693,Cheryl Reed,ORD-000643,Textbook,79.99,4,Books,Tucson,UK,65+,Crypto,2024-09-25,PII_VIOLATION
644,A***@work.net,***-***-****,488-31-7115,Amy Phillips,ORD-000644,iPad Air,599.99,5,Electronics,Detroit,Australia,55-64,Crypto,2024-03-01,PII_VIOLATION
645,N/A,N/A,N/A,Anonymous,ORD-000645,T-Shirt,19.99,1,Clothing,Fresno,India,45-54,Credit Card,2024-07-01,NO_VIOLATION
646,ryan.phillips@yahoo.com,***-***-****,***-**-****,Ryan Phillips,ORD-000646,Yoga Mat,29.99,2,Sports,New York,Canada,45-54,Apple Pay,2024-04-11,PII_VIOLATION
647,N/A,N/A,N/A,Anonymous,ORD-000647,Canon Camera,749.99,7,Electronics,Sacramento,Japan,35-44,PayPal,2024-07-05,NO_VIOLATION
648,***@***.com,555-265-3291,***-**-****,Linda Morgan,ORD-000648,Yoga Mat,29.99,1,Sports,Santa Ana,Australia,18-24,Debit Card,2024-05-25,PII_VIOLATION
649,***@***.com,555-264-4260,***-**-****,Frances Perez,ORD-000649,iPad Air,599.99,3,Electronics,Milwaukee,Brazil,55-64,Apple Pay,2024-12-15,PII_VIOLATION
650,P***@hotmail.com,***-***-****,911-12-3066,Patrick Edwards,ORD-000650,Samsung TV,1499.99,4,Electronics,Memphis,Mexico,18-24,Crypto,2024-12-16,PII_VIOLATION
651,peter.johnson@hotmail.com,555-591-5742,388-72-2353,Peter Johnson,ORD-000651,Sunglasses,59.99,3,Accessories,Albuquerque,Australia,55-64,Debit Card,2024-09-18,PII_VIOLATION
652,ashley.scott@hotmail.com,***-***-****,***-**-****,Ashley Scott,ORD-000652,Textbook,79.99,3,Books,Jacksonville,Australia,55-64,Bank Transfer,2024-11-20,PII_VIOLATION
653,***@***.com,555-296-3395,***-**-****,Lauren Jones,ORD-000653,AirPods Pro,249.99,4,Electronics,Houston,Japan,45-54,Google Pay,2024-06-05,PII_VIOLATION
654,K***@***.com,***-***-****,***-**-****,K. D.,ORD-000654,Yoga Mat,29.99,6,Sports,Denver,France,65+,Apple Pay,2024-05-06,NO_VIOLATION
655,J***@yahoo.com,***-***-****,317-46-8734,Jennifer Smith,ORD-000655,Nintendo Switch,299.99,8,Electronics,Arlington,Canada,45-54,Debit Card,2024-05-09,PII_VIOLATION
656,charles.johnson@email.com,555-439-6907,859-56-9664,Charles Johnson,ORD-000656,Textbook,79.99,10,Books,Portland,Australia,65+,PayPal,2024-04-17,PII_VIOLATION
657,christopher.barnes@yahoo.com,***-***-****,***-**-****,Christopher Barnes,ORD-000657,AirPods Pro,249.99,4,Electronics,Minneapolis,India,35-44,PayPal,2024-08-30,PII_VIOLATION
658,***@***.com,555-528-5137,***-**-****,Jennifer Jackson,ORD-000658,Sneakers,79.99,7,Clothing,Portland,Brazil,65+,Bank Transfer,2024-03-01,PII_VIOLATION
659,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000659,MacBook Pro,1299.99,8,Electronics,Cleveland,USA,65+,Debit Card,2024-07-22,NO_VIOLATION
660,user_76036@anon.com,555-824-XXXX,XXX-XX-9602,Customer_5240,ORD-000660,Sony Headphones,199.99,10,Electronics,Jacksonville,USA,25-34,Google Pay,2024-04-21,NO_VIOLATION
661,N/A,N/A,N/A,Anonymous,ORD-000661,Canon Camera,749.99,3,Electronics,Chicago,Mexico,25-34,PayPal,2024-01-21,NO_VIOLATION
662,***@***.com,555-757-5079,***-**-****,Nancy Hill,ORD-000662,iPad Air,599.99,6,Electronics,New York,France,65+,Google Pay,2024-07-07,PII_VIOLATION
663,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000663,Jacket,89.99,5,Clothing,Memphis,Australia,65+,PayPal,2024-03-31,NO_VIOLATION
664,***@***.com,555-990-4377,***-**-****,Nathan Evans,ORD-000664,Running Shoes,89.99,3,Sports,Denver,Australia,55-64,Bank Transfer,2024-07-21,PII_VIOLATION
665,katherine.white@outlook.com,***-***-****,***-**-****,Katherine White,ORD-000665,Jacket,89.99,5,Clothing,Jacksonville,Australia,55-64,Apple Pay,2024-04-02,PII_VIOLATION
666,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000666,Coffee Maker,79.99,3,Kitchen,Tampa,Japan,18-24,Bank Transfer,2024-09-26,NO_VIOLATION
667,victoria.thomas@hotmail.com,555-493-1339,212-11-1716,Victoria Thomas,ORD-000667,Samsung TV,1499.99,10,Electronics,San Francisco,Canada,35-44,Debit Card,2024-11-17,PII_VIOLATION
668,linda.james@work.com,555-973-2392,307-27-8871,Linda James,ORD-000668,Sunglasses,59.99,8,Accessories,Cleveland,Brazil,25-34,PayPal,2024-06-18,PII_VIOLATION
669,***@***.com,555-121-1729,***-**-****,Helen Hill,ORD-000669,iPad Air,599.99,1,Electronics,Miami,Japan,25-34,Credit Card,2024-04-24,PII_VIOLATION
670,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000670,Dell Laptop,849.99,2,Electronics,San Diego,Australia,18-24,PayPal,2024-07-01,NO_VIOLATION
671,N/A,N/A,N/A,Anonymous,ORD-000671,Running Shoes,89.99,5,Sports,Arlington,UK,65+,Apple Pay,2024-03-17,NO_VIOLATION
672,user_18822@anon.com,555-215-XXXX,XXX-XX-8003,Customer_5562,ORD-000672,Jeans,59.99,8,Clothing,San Jose,UK,35-44,Debit Card,2024-07-18,NO_VIOLATION
673,N/A,N/A,N/A,Anonymous,ORD-000673,Running Shoes,89.99,10,Sports,Atlanta,Japan,45-54,Bank Transfer,2024-07-30,NO_VIOLATION
674,nancy.scott@hotmail.com,***-***-****,***-**-****,Nancy Scott,ORD-000674,Toaster Oven,69.99,7,Kitchen,Minneapolis,Australia,45-54,Credit Card,2024-10-24,PII_VIOLATION
675,M***@***.com,***-***-****,***-**-****,M. T.,ORD-000675,Toaster Oven,69.99,6,Kitchen,Sacramento,UK,18-24,Credit Card,2024-06-27,NO_VIOLATION
676,amanda.murphy@email.com,555-955-7898,348-36-4679,Amanda Murphy,ORD-000676,MacBook Pro,1299.99,3,Electronics,Riverside,UK,18-24,Bank Transfer,2024-12-26,PII_VIOLATION
677,martha.reed@work.com,555-155-2736,778-84-2208,Martha Reed,ORD-000677,Air Fryer,99.99,3,Kitchen,Arlington,UK,18-24,Debit Card,2024-07-06,PII_VIOLATION
678,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000678,Backpack,49.99,8,Bags,Nashville,Brazil,45-54,Bank Transfer,2024-06-21,NO_VIOLATION
679,N/A,N/A,N/A,Anonymous,ORD-000679,Dell Laptop,849.99,9,Electronics,New York,Japan,45-54,Bank Transfer,2024-08-20,NO_VIOLATION
680,J***@***.com,***-***-****,***-**-****,J. W.,ORD-000680,AirPods Pro,249.99,7,Electronics,Oakland,Japan,25-34,Bank Transfer,2024-04-18,NO_VIOLATION
681,eric.lewis@yahoo.com,555-936-8674,588-50-7637,Eric Lewis,ORD-000681,Jacket,89.99,7,Clothing,Las Vegas,UK,18-24,Crypto,2024-07-09,PII_VIOLATION
682,N/A,N/A,N/A,Anonymous,ORD-000682,Dell Laptop,849.99,1,Electronics,Minneapolis,Canada,18-24,Debit Card,2024-11-01,NO_VIOLATION
683,steven.watson@company.com,555-753-1530,346-44-2393,Steven Watson,ORD-000683,Novel Book,14.99,1,Books,Cleveland,USA,55-64,Crypto,2024-09-04,PII_VIOLATION
684,***@***.com,555-869-5626,***-**-****,Stephanie Johnson,ORD-000684,Running Shoes,89.99,2,Sports,Lexington,Japan,65+,PayPal,2024-03-07,PII_VIOLATION
685,C***@***.com,***-***-****,***-**-****,C. W.,ORD-000685,Bose Speaker,349.99,2,Electronics,Austin,UK,65+,Apple Pay,2024-02-10,NO_VIOLATION
686,***@***.com,555-613-9459,***-**-****,Donna White,ORD-000686,T-Shirt,19.99,6,Clothing,Pittsburgh,France,45-54,Crypto,2024-03-08,PII_VIOLATION
687,N/A,N/A,N/A,Anonymous,ORD-000687,Samsung TV,1499.99,3,Electronics,Cleveland,Brazil,18-24,Crypto,2024-01-08,NO_VIOLATION
688,***@***.com,555-196-8451,***-**-****,Dennis Taylor,ORD-000688,Dell Laptop,849.99,2,Electronics,Phoenix,Germany,55-64,PayPal,2024-06-29,PII_VIOLATION
689,***@***.com,555-881-8242,***-**-****,Ashley Cooper,ORD-000689,Novel Book,14.99,7,Books,Atlanta,USA,35-44,Crypto,2024-05-26,PII_VIOLATION
690,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000690,Yoga Mat,29.99,1,Sports,Philadelphia,Japan,55-64,Apple Pay,2024-05-14,NO_VIOLATION
691,***@***.com,555-258-2725,***-**-****,Ethan Scott,ORD-000691,Novel Book,14.99,2,Books,Baltimore,Canada,25-34,Apple Pay,2024-08-24,PII_VIOLATION
692,***@***.com,555-211-2406,***-**-****,Arthur Ramirez,ORD-000692,Sunglasses,59.99,6,Accessories,Albuquerque,Australia,45-54,PayPal,2024-02-03,PII_VIOLATION
693,***@***.com,555-217-5560,***-**-****,Frank Allen,ORD-000693,Samsung TV,1499.99,10,Electronics,Sacramento,UK,65+,Debit Card,2024-06-12,PII_VIOLATION
694,alexander.davis@work.com,555-908-8046,584-37-1886,Alexander Davis,ORD-000694,Sony Headphones,199.99,3,Electronics,Los Angeles,Japan,35-44,PayPal,2024-11-21,PII_VIOLATION
695,user_54829@anon.com,555-871-XXXX,XXX-XX-5864,Customer_3695,ORD-000695,Sony Headphones,199.99,2,Electronics,Honolulu,Germany,25-34,Crypto,2024-01-28,NO_VIOLATION
696,M***@***.com,***-***-****,***-**-****,M. T.,ORD-000696,Backpack,49.99,1,Bags,Albuquerque,France,65+,Google Pay,2024-07-18,NO_VIOLATION
697,maria.price@email.com,555-431-6185,114-29-8514,Maria Price,ORD-000697,T-Shirt,19.99,7,Clothing,San Jose,Brazil,35-44,Credit Card,2024-12-11,PII_VIOLATION
698,samantha.jackson@outlook.com,***-***-****,***-**-****,Samantha Jackson,ORD-000698,Vitamin Pack,24.99,4,Health,Aurora,Mexico,25-34,Google Pay,2024-07-12,PII_VIOLATION
699,***@***.com,555-479-6960,***-**-****,Jose Sanders,ORD-000699,Blender,59.99,7,Kitchen,San Diego,Brazil,65+,Apple Pay,2024-07-30,PII_VIOLATION
700,***@***.com,555-216-3880,***-**-****,Brandon Peterson,ORD-000700,Dell Laptop,849.99,7,Electronics,Tulsa,India,25-34,Google Pay,2024-08-11,PII_VIOLATION
701,***@***.com,555-189-2700,***-**-****,Christina Green,ORD-000701,Textbook,79.99,9,Books,Milwaukee,Canada,45-54,Bank Transfer,2024-11-15,PII_VIOLATION
702,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000702,Canon Camera,749.99,4,Electronics,Pittsburgh,Brazil,55-64,Apple Pay,2024-02-28,NO_VIOLATION
703,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000703,Blender,59.99,7,Kitchen,Boston,Germany,65+,PayPal,2024-06-06,NO_VIOLATION
704,M***@***.com,***-***-****,***-**-****,M. J.,ORD-000704,Jacket,89.99,10,Clothing,Riverside,India,35-44,PayPal,2024-03-28,NO_VIOLATION
705,***@***.com,555-731-7444,***-**-****,Diane Collins,ORD-000705,Samsung TV,1499.99,6,Electronics,Bakersfield,Japan,65+,Debit Card,2024-07-25,PII_VIOLATION
706,carol.thomas@email.com,555-616-2939,746-83-7422,Carol Thomas,ORD-000706,Jacket,89.99,4,Clothing,Lexington,Germany,55-64,Debit Card,2024-06-14,PII_VIOLATION
707,brittany.johnson@email.com,***-***-****,***-**-****,Brittany Johnson,ORD-000707,Galaxy S24,899.99,6,Electronics,Riverside,UK,45-54,Bank Transfer,2024-11-19,PII_VIOLATION
708,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000708,Nintendo Switch,299.99,10,Electronics,Philadelphia,UK,65+,Credit Card,2024-11-22,NO_VIOLATION
709,raymond.wood@yahoo.com,555-209-3323,389-43-3959,Raymond Wood,ORD-000709,AirPods Pro,249.99,7,Electronics,Phoenix,Brazil,35-44,Crypto,2024-04-16,PII_VIOLATION
710,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000710,Protein Powder,49.99,1,Health,El Paso,Brazil,25-34,Debit Card,2024-06-01,NO_VIOLATION
711,***@***.com,555-595-9953,***-**-****,Barbara Roberts,ORD-000711,Wallet,29.99,9,Accessories,Seattle,Canada,25-34,Google Pay,2024-01-16,PII_VIOLATION
712,N/A,N/A,N/A,Anonymous,ORD-000712,Canon Camera,749.99,4,Electronics,Philadelphia,UK,35-44,PayPal,2024-09-03,NO_VIOLATION
713,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000713,T-Shirt,19.99,5,Clothing,Columbus,Germany,25-34,Debit Card,2024-12-17,NO_VIOLATION
714,user_66270@anon.com,555-304-XXXX,XXX-XX-6782,Customer_7126,ORD-000714,Sneakers,79.99,6,Clothing,Tucson,Japan,55-64,Bank Transfer,2024-05-19,NO_VIOLATION
715,C***@hotmail.com,***-***-****,623-42-7714,Carl Wilson,ORD-000715,Bose Speaker,349.99,2,Electronics,Arlington,Mexico,35-44,Apple Pay,2024-01-16,PII_VIOLATION
716,S***@***.com,***-***-****,***-**-****,S. P.,ORD-000716,Samsung TV,1499.99,1,Electronics,Pittsburgh,France,18-24,Credit Card,2024-06-12,NO_VIOLATION
717,user_99408@anon.com,555-874-XXXX,XXX-XX-8130,Customer_6206,ORD-000717,Blender,59.99,2,Kitchen,Charlotte,Canada,55-64,PayPal,2024-11-07,NO_VIOLATION
718,J***@***.com,***-***-****,***-**-****,J. W.,ORD-000718,Vitamin Pack,24.99,6,Health,San Diego,Canada,45-54,Debit Card,2024-11-03,NO_VIOLATION
719,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000719,Jacket,89.99,6,Clothing,Baltimore,USA,55-64,Google Pay,2024-01-21,NO_VIOLATION
720,***@***.com,555-840-5931,***-**-****,Gregory Thomas,ORD-000720,Protein Powder,49.99,1,Health,Philadelphia,Mexico,35-44,Apple Pay,2024-11-09,PII_VIOLATION
721,cynthia.martin@work.com,555-732-2683,129-38-1783,Cynthia Martin,ORD-000721,Jacket,89.99,7,Clothing,New York,UK,18-24,PayPal,2024-12-18,PII_VIOLATION
722,user_45377@anon.com,555-815-XXXX,XXX-XX-3790,Customer_3257,ORD-000722,MacBook Pro,1299.99,10,Electronics,Nashville,Canada,35-44,PayPal,2024-12-18,NO_VIOLATION
723,***@***.com,555-229-6231,***-**-****,Walter Murphy,ORD-000723,Desk Lamp,34.99,10,Office,Tucson,Canada,55-64,Google Pay,2024-05-03,PII_VIOLATION
724,***@***.com,555-331-2504,***-**-****,Kimberly Mitchell,ORD-000724,Yoga Mat,29.99,2,Sports,Tulsa,Australia,65+,Bank Transfer,2024-04-15,PII_VIOLATION
725,L***@work.net,***-***-****,579-59-4078,Lisa Allen,ORD-000725,Air Fryer,99.99,9,Kitchen,San Antonio,France,25-34,Crypto,2024-10-29,PII_VIOLATION
726,***@***.com,555-968-9265,***-**-****,Adam Murphy,ORD-000726,T-Shirt,19.99,9,Clothing,Portland,Japan,45-54,Crypto,2024-11-13,PII_VIOLATION
727,S***@***.com,***-***-****,***-**-****,S. W.,ORD-000727,Samsung TV,1499.99,1,Electronics,Fresno,Canada,65+,Credit Card,2024-05-03,NO_VIOLATION
728,***@***.com,555-777-9698,***-**-****,Jason Brown,ORD-000728,iPad Air,599.99,3,Electronics,Tulsa,Canada,35-44,Apple Pay,2024-04-18,PII_VIOLATION
729,A***@outlook.com,***-***-****,478-22-1805,Amy Perez,ORD-000729,Desk Lamp,34.99,7,Office,Las Vegas,Japan,25-34,PayPal,2024-04-06,PII_VIOLATION
730,scott.cook@yahoo.com,555-797-1817,761-41-2819,Scott Cook,ORD-000730,Canon Camera,749.99,4,Electronics,San Diego,USA,18-24,Google Pay,2024-05-16,PII_VIOLATION
731,N/A,N/A,N/A,Anonymous,ORD-000731,Air Fryer,99.99,5,Kitchen,Charlotte,UK,25-34,PayPal,2024-11-22,NO_VIOLATION
732,M***@outlook.com,***-***-****,817-89-8811,Mildred Smith,ORD-000732,Wallet,29.99,2,Accessories,Nashville,Australia,25-34,PayPal,2024-12-14,PII_VIOLATION
733,***@***.com,555-538-6473,***-**-****,Daniel Johnson,ORD-000733,Sneakers,79.99,10,Clothing,Phoenix,UK,65+,Crypto,2024-01-05,PII_VIOLATION
734,walter.smith@outlook.com,***-***-****,***-**-****,Walter Smith,ORD-000734,Jacket,89.99,9,Clothing,Los Angeles,India,65+,PayPal,2024-04-26,PII_VIOLATION
735,N/A,N/A,N/A,Anonymous,ORD-000735,Toaster Oven,69.99,1,Kitchen,Seattle,Brazil,35-44,PayPal,2024-08-22,NO_VIOLATION
736,***@***.com,555-215-5422,***-**-****,Adam Perez,ORD-000736,Samsung TV,1499.99,8,Electronics,Milwaukee,Australia,65+,Debit Card,2024-07-01,PII_VIOLATION
737,N/A,N/A,N/A,Anonymous,ORD-000737,Nintendo Switch,299.99,5,Electronics,Bakersfield,Mexico,45-54,Google Pay,2024-03-30,NO_VIOLATION
738,N/A,N/A,N/A,Anonymous,ORD-000738,Backpack,49.99,10,Bags,Detroit,India,18-24,Apple Pay,2024-08-20,NO_VIOLATION
739,matthew.moore@gmail.com,555-610-3410,577-97-3461,Matthew Moore,ORD-000739,Blender,59.99,5,Kitchen,Boston,India,55-64,Bank Transfer,2024-03-24,PII_VIOLATION
740,amanda.johnson@outlook.com,***-***-****,***-**-****,Amanda Johnson,ORD-000740,MacBook Pro,1299.99,1,Electronics,Atlanta,Germany,18-24,Apple Pay,2024-06-29,PII_VIOLATION
741,***@***.com,555-188-5434,***-**-****,Tyler Green,ORD-000741,Novel Book,14.99,6,Books,Philadelphia,Germany,25-34,Credit Card,2024-08-30,PII_VIOLATION
742,***@***.com,555-367-5948,***-**-****,Brandon Stewart,ORD-000742,Novel Book,14.99,4,Books,Albuquerque,France,55-64,Debit Card,2024-12-15,PII_VIOLATION
743,D***@work.com,***-***-****,404-82-8555,Dennis Walker,ORD-000743,Toaster Oven,69.99,9,Kitchen,Jacksonville,Japan,45-54,Credit Card,2024-03-11,PII_VIOLATION
744,C***@***.com,***-***-****,***-**-****,C. P.,ORD-000744,T-Shirt,19.99,10,Clothing,Tulsa,USA,45-54,Credit Card,2024-03-12,NO_VIOLATION
745,user_17123@anon.com,555-186-XXXX,XXX-XX-1896,Customer_5426,ORD-000745,Sunglasses,59.99,8,Accessories,Baltimore,UK,45-54,Bank Transfer,2024-01-04,NO_VIOLATION
746,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000746,Backpack,49.99,9,Bags,Detroit,USA,18-24,Bank Transfer,2024-10-26,NO_VIOLATION
747,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000747,Bose Speaker,349.99,10,Electronics,Bakersfield,Germany,65+,Credit Card,2024-09-05,NO_VIOLATION
748,james.smith@email.com,555-718-2983,632-22-5050,James Smith,ORD-000748,Sony Headphones,199.99,8,Electronics,San Antonio,Brazil,18-24,Crypto,2024-09-15,PII_VIOLATION
749,ryan.stewart@outlook.com,555-288-4849,961-79-5264,Ryan Stewart,ORD-000749,Jacket,89.99,7,Clothing,New Orleans,Brazil,65+,Google Pay,2024-03-04,PII_VIOLATION
750,user_58147@anon.com,555-783-XXXX,XXX-XX-5508,Customer_7409,ORD-000750,Sony Headphones,199.99,2,Electronics,Sacramento,Brazil,35-44,PayPal,2024-12-07,NO_VIOLATION
751,***@***.com,555-526-7960,***-**-****,Rebecca Hernandez,ORD-000751,Coffee Maker,79.99,5,Kitchen,San Diego,India,45-54,Credit Card,2024-10-24,PII_VIOLATION
752,***@***.com,555-242-8666,***-**-****,Jonathan Garcia,ORD-000752,Galaxy S24,899.99,4,Electronics,Austin,France,55-64,Crypto,2024-09-14,PII_VIOLATION
753,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000753,Coffee Maker,79.99,5,Kitchen,Santa Ana,UK,35-44,Crypto,2024-12-03,NO_VIOLATION
754,user_18856@anon.com,555-146-XXXX,XXX-XX-1483,Customer_3607,ORD-000754,Nintendo Switch,299.99,10,Electronics,Dallas,France,55-64,Google Pay,2024-06-27,NO_VIOLATION
755,carol.thomas@yahoo.com,555-611-8805,431-39-4876,Carol Thomas,ORD-000755,iPad Air,599.99,10,Electronics,Jacksonville,Japan,45-54,Credit Card,2024-02-01,PII_VIOLATION
756,***@***.com,555-881-7132,***-**-****,Frances Martinez,ORD-000756,T-Shirt,19.99,7,Clothing,Jacksonville,France,18-24,Bank Transfer,2024-08-18,PII_VIOLATION
757,diane.walker@company.com,555-358-9046,548-96-5687,Diane Walker,ORD-000757,Canon Camera,749.99,4,Electronics,Columbus,UK,45-54,Crypto,2024-09-27,PII_VIOLATION
758,carl.thomas@company.com,***-***-****,***-**-****,Carl Thomas,ORD-000758,Novel Book,14.99,9,Books,Minneapolis,Canada,35-44,Debit Card,2024-12-15,PII_VIOLATION
759,N/A,N/A,N/A,Anonymous,ORD-000759,Vitamin Pack,24.99,3,Health,Bakersfield,Japan,18-24,Google Pay,2024-02-10,NO_VIOLATION
760,charles.martin@outlook.com,***-***-****,***-**-****,Charles Martin,ORD-000760,Galaxy S24,899.99,6,Electronics,Indianapolis,Germany,35-44,Apple Pay,2024-12-26,PII_VIOLATION
761,M***@gmail.com,***-***-****,725-74-6115,Matthew Martinez,ORD-000761,Protein Powder,49.99,10,Health,New Orleans,USA,55-64,Bank Transfer,2024-02-26,PII_VIOLATION
762,***@***.com,555-367-4285,***-**-****,Robert Roberts,ORD-000762,Sony Headphones,199.99,8,Electronics,Tulsa,France,65+,Credit Card,2024-04-30,PII_VIOLATION
763,***@***.com,555-172-7819,***-**-****,Henry Jones,ORD-000763,Sneakers,79.99,2,Clothing,Tulsa,Brazil,25-34,PayPal,2024-01-22,PII_VIOLATION
764,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000764,T-Shirt,19.99,7,Clothing,Houston,USA,25-34,Google Pay,2024-11-07,NO_VIOLATION
765,N/A,N/A,N/A,Anonymous,ORD-000765,Backpack,49.99,2,Bags,Albuquerque,Mexico,25-34,Credit Card,2024-08-12,NO_VIOLATION
